geracao,n_eval,n_frente,f1_min,f2_min,W0_min_kgf,Wf_min_kgf,n_viaveis
321,32100,10,0.9655253410787844,0.9103132477676659,276684.1319714753,99507.16853820613,10
322,32200,12,0.965525276019942,0.9103132477676659,276684.1133279985,99507.16853820613,12
323,32300,14,0.9655250899995078,0.9103132477676659,276684.0600213682,99507.16853820613,14
324,32400,18,0.9655249106873316,0.9103132477676659,276684.0086370785,99507.16853820613,18
325,32500,19,0.9655246375959131,0.9103132477676659,276683.9303790993,99507.16853820613,19
326,32600,20,0.9655246248066278,0.9103132477676659,276683.9267141595,99507.16853820613,20
327,32700,22,0.9655242135748794,0.9103132477676659,276683.80887023086,99507.16853820613,22
328,32800,26,0.9655237530935271,0.9103132477676659,276683.67691317305,99507.16853820613,26
329,32900,1,0.965520910462151,0.9103090325494785,276682.8623193335,99506.70776887465,1
330,33000,1,0.96552090926521,0.9103090276428535,276682.86197633407,99506.70723252701,1
331,33100,2,0.9655208975589207,0.9103081010369798,276682.8586217412,99506.60594439672,2
332,33200,4,0.9655208390801745,0.9103054015021016,276682.8418638784,99506.31085578546,4
333,33300,7,0.9655207257423739,0.9103054015021016,276682.8093854238,99506.31085578546,7
334,33400,10,0.9655203558451343,0.9103054015021016,276682.7033864487,99506.31085578546,10
335,33500,15,0.9655203558451343,0.9103053690965462,276682.7033864487,99506.30731350475,15
336,33600,9,0.9655203360855866,0.9103007987478821,276682.6977240874,99505.80772453808,9
337,33700,2,0.9655169294170759,0.9103007987478821,276681.7214979028,99505.80772453808,2
338,33800,2,0.9655169294170759,0.9103007987478821,276681.7214979028,99505.80772453808,2
339,33900,2,0.9655169294170759,0.9103007987478821,276681.7214979028,99505.80772453808,2
340,34000,2,0.9655166516142241,0.9103003094511481,276681.6418897997,99505.75423906735,2
341,34100,3,0.9655165442553677,0.9103003094511481,276681.6111246911,99505.75423906735,3
342,34200,7,0.9655162803994186,0.9103001909158538,276681.5355132585,99505.74128186658,7
343,34300,4,0.9655160955766231,0.9103001909158538,276681.48254982755,99505.74128186658,4
344,34400,6,0.9655155434917606,0.9103000954172602,276681.3243425652,99505.73084282852,6
345,34500,10,0.9655155434917606,0.9103000954172602,276681.3243425652,99505.73084282852,10
346,34600,11,0.9655146232034887,0.9102996343758607,276681.0606217172,99505.68044597408,11
347,34700,13,0.9655146232034887,0.9102996343758607,276681.0606217172,99505.68044597408,13
348,34800,16,0.9655119101537332,0.910299565021868,276680.28316121496,99505.6728648261,16
349,34900,20,0.9655119101537332,0.910299565021868,276680.28316121496,99505.6728648261,20
350,35000,22,0.9655119101537332,0.910299565021868,276680.28316121496,99505.6728648261,22
351,35100,20,0.9655119101537332,0.910299565021868,276680.28316121496,99505.6728648261,20
352,35200,21,0.965511798110508,0.9102993893907125,276680.2510537382,99505.65366642486,21
353,35300,25,0.965511798110508,0.9102993893907125,276680.2510537382,99505.65366642486,25
354,35400,18,0.9655116758740332,0.9102993893907125,276680.2160252501,99505.65366642486,18
355,35500,1,0.9654922938237656,0.9102197754393088,276674.66184088436,99496.9509930322,1
356,35600,1,0.9654922938237656,0.9102197754393088,276674.66184088436,99496.9509930322,1
357,35700,1,0.9654922938237656,0.9102197754393088,276674.66184088436,99496.9509930322,1
358,35800,2,0.9654716621859463,0.9102197754393088,276668.749570581,99496.9509930322,2
359,35900,2,0.9654716573320737,0.910219517940445,276668.7481796393,99496.92284559734,2
360,36000,3,0.9654716573320737,0.910219517940445,276668.7481796393,99496.92284559734,3
361,36100,2,0.9654716573320737,0.9102179077134817,276668.7481796393,99496.74683022437,2
362,36200,4,0.9654716573320737,0.9102146674049556,276668.7481796393,99496.39262915413,4
363,36300,6,0.9654709854008661,0.9102146674049556,276668.55562881223,99496.39262915413,6
364,36400,4,0.9654709854008661,0.9102144777820051,276668.55562881223,99496.37190129705,4
365,36500,4,0.9654709854008661,0.9102113652640283,276668.55562881223,99496.0316691279,4
366,36600,5,0.9654709854008661,0.9102113652640283,276668.55562881223,99496.0316691279,5
367,36700,6,0.9654709838318,0.9102113652640283,276668.55517917546,99496.0316691279,6
368,36800,5,0.9654707201159252,0.910210754603739,276668.479607883,99495.96491729662,5
369,36900,5,0.9654707201159252,0.910210754603739,276668.479607883,99495.96491729662,5
370,37000,7,0.9654707201159252,0.910210754603739,276668.479607883,99495.96491729662,7
371,37100,7,0.9654707201159252,0.910210739760271,276668.479607883,99495.96329474365,7
372,37200,8,0.9654706467439875,0.910210739760271,276668.45858217817,99495.96329474365,8
373,37300,11,0.9654706464474475,0.910210739760271,276668.4584972007,99495.96329474365,11
374,37400,7,0.9654704612026254,0.9102101632941927,276668.40541283233,99495.90028071264,7
375,37500,7,0.9654704612026254,0.9102097075862005,276668.40541283233,99495.8504668578,7
376,37600,5,0.9654704612026254,0.9102030723476375,276668.40541283233,99495.12516289942,5
377,37700,6,0.9654704277504456,0.9102030723476375,276668.39582666516,99495.12516289942,6
378,37800,7,0.9654704277504456,0.9102030722790267,276668.39582666516,99495.12515539951,7
379,37900,8,0.9654704277504456,0.9102030722790267,276668.39582666516,99495.12515539951,8
380,38000,8,0.9654704277504456,0.9102030722790267,276668.39582666516,99495.12515539951,8
381,38100,10,0.9654703735338633,0.9102030232642625,276668.3802901822,99495.11979755107,10
382,38200,7,0.9654703524895114,0.9102029198824261,276668.3742596432,99495.10849678857,7
383,38300,8,0.9654703267041479,0.9102028388271091,276668.3668705042,99495.0996365582,8
384,38400,7,0.9654703267041479,0.9102011157600697,276668.3668705042,99494.91128653394,7
385,38500,8,0.9654703267041479,0.910201040644518,276668.3668705042,99494.90307558472,8
386,38600,10,0.9654703267041479,0.910201040644518,276668.3668705042,99494.90307558472,10
387,38700,9,0.9654703266247896,0.9102009580262922,276668.36684776307,99494.89404451135,9
388,38800,9,0.9654703266247896,0.9101967929743837,276668.36684776307,99494.43875890144,9
389,38900,10,0.9654703266247896,0.9101967929743837,276668.36684776307,99494.43875890144,10
390,39000,10,0.9654703265897405,0.9101967929743837,276668.3668377193,99494.43875890144,10
391,39100,14,0.9654703140488963,0.9101967929743837,276668.3632439735,99494.43875890144,14
392,39200,9,0.9654702962566433,0.9101967929743837,276668.3581453667,99494.43875890144,9
393,39300,10,0.9654702962566433,0.9101964501120883,276668.3581453667,99494.40128031228,10
394,39400,4,0.9654632268348988,0.9101952164119874,276666.3323085133,99494.2664234329,4
395,39500,6,0.9654632268348988,0.9101952164119874,276666.3323085133,99494.2664234329,6
396,39600,7,0.9654632268348988,0.9101952164119874,276666.3323085133,99494.2664234329,7
397,39700,8,0.9654632268348988,0.9101951551605464,276666.3323085133,99494.2597279822,8
398,39800,9,0.965463091622272,0.9101951551605464,276666.2935615361,99494.2597279822,9
399,39900,10,0.965463091622272,0.9101951263019005,276666.2935615361,99494.25657341738,10
400,40000,11,0.9654630914080912,0.9101951263019005,276666.2935001598,99494.25657341738,11
