geracao,n_eval,n_frente,f1_min,f2_min,W0_min_kgf,Wf_min_kgf,n_viaveis
227,22700,1,0.970219417004963,0.9281867954184486,278029.2818787701,101460.94227798589,1
228,22800,2,0.970219417004963,0.9281808228428906,278029.2818787701,101460.2894103229,2
229,22900,1,0.9701518113400981,0.9281525204855396,278009.9085760678,101457.19565391558,1
230,23000,2,0.9701518113400981,0.928037585819179,278009.9085760678,101444.63204106639,2
231,23100,2,0.9701518113400981,0.928037585819179,278009.9085760678,101444.63204106639,2
232,23200,1,0.9700437154518949,0.9278668473654196,277978.93226118025,101425.96846549408,1
233,23300,1,0.9700312423840196,0.9278475640185401,277975.35793763713,101423.86058531918,1
234,23400,1,0.9700312423840196,0.9278475640185401,277975.35793763713,101423.86058531918,1
235,23500,1,0.969985805343556,0.9274225555734068,277962.3373491915,101377.40252587233,1
236,23600,1,0.9698821111078655,0.9270565045404073,277932.6223863916,101337.38915473489,1
237,23700,1,0.9698821111078655,0.9270565045404073,277932.6223863916,101337.38915473489,1
238,23800,2,0.9697963979504296,0.9270459509277519,277908.06014078844,101336.23552974287,2
239,23900,2,0.9697963979504296,0.9269433548217316,277908.06014078844,101325.02065613958,2
240,24000,1,0.969730441715001,0.9266862789131248,277889.1595040353,101296.91945490189,1
241,24100,1,0.9697040240979705,0.926592735516813,277881.5891844115,101286.69414122523,1
242,24200,2,0.969677633566687,0.926592735516813,277874.02662656887,101286.69414122523,2
243,24300,1,0.9696594441246675,0.9262578524804987,277868.8141999633,101250.08777213545,1
244,24400,1,0.9696594441246675,0.9262578524804987,277868.8141999633,101250.08777213545,1
245,24500,1,0.9695479155709792,0.9261205588563556,277836.8542091123,101235.08008128799,1
246,24600,1,0.9695479155709792,0.9261205588563556,277836.8542091123,101235.08008128799,1
247,24700,1,0.9694877125332605,0.9257989841516981,277819.60222770425,101199.92845802815,1
248,24800,1,0.9694877125332605,0.9257989841516981,277819.60222770425,101199.92845802815,1
249,24900,1,0.9694877125332605,0.9257989841516981,277819.60222770425,101199.92845802815,1
250,25000,1,0.9694877125332605,0.9257989841516981,277819.60222770425,101199.92845802815,1
251,25100,1,0.9694767020870423,0.9257544625391629,277816.4470378559,101195.06176009424,1
252,25200,1,0.9693727383821319,0.9256253597933037,277786.65485506604,101180.94942159706,1
253,25300,1,0.969358879585454,0.9255732741581936,277782.6834324986,101175.2558934802,1
254,25400,1,0.969358879585454,0.9255732741581936,277782.6834324986,101175.2558934802,1
255,25500,1,0.969358879585454,0.9255732741581936,277782.6834324986,101175.2558934802,1
256,25600,1,0.969358879585454,0.9255732741581936,277782.6834324986,101175.2558934802,1
257,25700,1,0.969358879585454,0.9255732741581936,277782.6834324986,101175.2558934802,1
258,25800,1,0.9693321734353143,0.92553200231798,277775.0304298737,101170.7444311126,1
259,25900,1,0.9691688395491884,0.9248220671338625,277728.2249317873,101093.14077084465,1
260,26000,2,0.9691688395491884,0.9248220671338625,277728.2249317873,101093.14077084465,2
