AR_w,S_w,W0_kgf,b_w
7.083333333333333,98.66666666666666,43591.581292013456,26.4365067451978
7.083333333333333,99.33333333333333,43625.38048978733,26.525668909777018
7.083333333333333,100.0,43659.639896047374,26.61453237111885
7.083333333333333,100.66666666666666,43694.348197830484,26.703100111327064
7.083333333333333,101.33333333333333,43729.49446176046,26.79137506321349
7.083333333333333,102.0,43765.06811820063,26.879360111431225
7.083333333333333,102.66666666666666,43801.06375988143,26.967058093574504
7.083333333333333,103.33333333333333,43837.46195098053,27.054471801246542
7.083333333333333,104.0,43874.257858371675,27.141603981096374
7.083333333333333,104.66666666666666,43911.4422242282,27.22845733582585
7.083333333333333,105.33333333333333,43949.006086224,27.31503452516784
7.083333333333333,106.0,43986.940765806714,27.401338166836545
7.083333333333333,106.66666666666666,44025.23785702799,27.487370837451067
7.083333333333333,107.33333333333333,44063.88921590033,27.57313507343294
7.083333333333333,108.0,44102.85774419995,27.65863337187866
7.083333333333333,108.66666666666666,44142.19384144352,27.74386819140803
7.083333333333333,109.33333333333333,44181.86125711937,27.828841952989066
7.083333333333333,110.0,44221.85279772883,27.91355704074038
7.083333333333333,110.66666666666666,44262.16148548569,27.998015802711606
7.083333333333333,111.33333333333333,44302.7805502817,28.082220551642834
7.083333333333333,112.0,44343.70342201005,28.166173565703478
7.083333333333333,112.66666666666666,44384.9237232283,28.249877089211477
7.083333333333333,113.33333333333333,44426.435262143445,28.333333333333336
7.083333333333333,114.0,44468.23202590228,28.416544476765644
7.083333333333333,114.66666666666666,44510.308174172074,28.49951266639874
7.083333333333333,115.33333333333333,44552.658032996515,28.582240017962977
7.083333333333333,116.0,44595.27608891332,28.664728616658255
7.083333333333333,116.66666666666666,44638.15698332077,28.746980517767234
7.083333333333333,117.33333333333333,44681.29550708041,28.82899774725287
7.083333333333333,118.0,44724.68659534489,28.91078230234065
7.083333333333333,118.66666666666666,44768.32532259978,28.992336152086043
7.083333333333333,119.33333333333333,44812.206897908916,29.07366123792767
7.083333333333333,120.0,44856.32666035394,29.154759474226502
7.166666666666667,80.0,42790.82984928589,23.944379994757295
7.166666666666667,80.66666666666667,42806.10013001884,24.043941255774005
7.166666666666667,81.33333333333333,42822.390963958336,24.143091949642425
7.166666666666667,82.0,42839.56893047019,24.241837114102278
7.166666666666667,82.66666666666667,42857.75636803373,24.340181684704913
