$S_w$ [m$^2$],$AR_w$,$\Lambda_w$ [deg],$\delta_w$ [deg],"$x_{r,w}$ [m]",$W_0$ [$10^3$ kgf],$W_f$ [$10^3$ kgf],$SM_{aft}$
414.93281101187614,10.19500123139068,38.920847879151566,3.7547009608240502,19.63954536933636,284.1248291392863,101.18032648617222,0.3649582664006931
400.4364557608779,8.491600067534531,34.89315228234722,4.006765815752356,21.727245701071375,288.87436317059735,111.49716223916924,0.2942784045488071
390.2713567087706,7.317721920144072,29.632442573933766,3.6200904265334395,19.250871043667225,329.9016751305683,146.72138784517094,-0.09607690166499108
373.9149551743518,13.115113734666982,18.89315481835174,1.8408968289738743,17.98365578841669,354.39897803219844,157.24743749764312,-0.6262303737396835
421.22887105948917,11.203014484127817,39.40720047170397,3.40019762233653,18.349211332354383,284.7084733932829,98.54337515763032,0.3175604656674829
433.05924559232284,10.400294489462024,39.515427047831146,4.614954006165541,21.382983453247743,287.3465073844369,101.12675247660303,0.5094050115972447
390.53112415598616,7.628488090228575,39.21619510663279,4.562600581201691,21.620619332247784,295.7526548594805,117.29692704185862,0.36090956094786886
357.6099607212109,10.294539767262703,25.978804305971234,3.5224894924532535,20.425836616605192,313.7422144444356,132.21386024288648,-0.1241874808177734
401.0847234166131,13.435277766896675,36.07677802424723,2.127489478791823,20.170739333200252,278.535473332554,93.53475453697138,0.40241444267176457
377.5248150058207,13.639170272296615,19.067429716493145,3.9266022485389556,21.368524941255174,348.4179711177778,151.66842200439316,-0.2059587759142515
410.49349337479504,11.52834983621739,21.753372649641076,3.079990402377301,20.70957482703071,331.3457421886611,139.6201594540928,-0.14344929752203428
420.83564638512644,7.896028940402138,24.0174829016808,0.28160638843886204,20.201918028876744,359.5271276545177,166.55116495688702,-0.11996302120265959
373.87855972979787,12.848993708034879,17.320457762394106,1.095672776679456,20.36527646183797,377.1343955252351,174.5671964418637,-0.39422781055322176
424.04855976042734,13.860711888957686,31.87759035792257,3.5042680660473344,17.995619098868488,284.31719013669357,96.94121585769248,0.023860354356121643
399.06677877193715,12.087727686296875,33.76856812568292,4.990703692877209,17.977492298135136,278.644991847376,97.45894089302051,0.02026729504673005
358.8893520656959,8.933138341912564,28.653145604697066,2.3981957976158235,19.669175484782055,311.3351617648685,132.15983051996622,-0.12622027083798637
360.1088129109975,11.131353059433891,34.50192067210577,1.1883939367419225,18.883464472830475,275.25630344329636,99.72841083492152,0.05141382081459427
412.49310470881795,12.894629740846568,36.929241845341544,3.0602456579565573,21.646663331000994,280.8636183558023,94.65600797812236,0.5261686683949538
356.9378556700267,12.983193691971877,39.835888977392656,1.774016375676516,20.64853812235873,273.41433767977395,92.69538031896107,0.5322466885369839
408.03055036156843,12.581134723437835,26.40507130253646,1.8268793550264553,21.1448156351665,297.8418190317829,112.4275314158043,0.08157543003163042
381.2385975547875,12.206175035994118,30.330131172681767,3.867871453402445,21.29648908858145,282.01978942930486,102.60354827711839,0.2092164671651152
429.62611618766033,13.849262008990426,21.387566735788084,1.9547656367450614,21.014508504573595,327.2995920827239,130.9169239035797,-0.08074276427631225
391.0352822144855,11.378077639250623,24.915077279458522,0.6021680659534336,20.855191287764388,309.1384130871104,124.55838709686387,-0.048074875157905234
358.551894665212,8.66917975259003,34.741214288247974,3.94897941320418,21.57971859000621,288.5835296489314,114.06951475524895,0.2554343896618242
372.424099423778,11.557995537736335,39.13108871849877,0.6950383154956503,19.918966196737795,276.2355382743263,96.29721853432407,0.404778837049111
387.03585712175084,13.978273394447612,33.89099440969882,0.747287292974843,20.728595748161567,276.3972661652012,93.51742760673145,0.36139391897013645
426.20054275391993,9.954824243701946,15.69250201610738,0.1770967661732049,20.208529252350875,428.9279258457507,214.08793371933527,-0.34848754367936546
409.2820860450205,9.567686552342535,18.399150954138946,1.672032023972818,19.40380155602565,403.6739815215208,197.2515629061517,-0.37408093541689424
371.6060238609915,13.646157396183616,39.6549003555843,4.459204942005092,20.47154274595079,275.8374634029383,91.90903111550733,0.5589192467819426
369.96699536759246,9.733057231885859,38.9558072887189,1.4517435626412956,18.847212022347808,280.13113585742155,103.01311589493902,0.21293791645595467
386.225119033641,11.723730811427824,36.121150939317346,4.668018311639945,19.77349717329126,276.470647318326,96.54986273170965,0.28273694659238835
370.6218716418003,9.98946219569858,22.8721545075222,2.6325484631605067,20.046037541860578,345.6236578583906,155.85106837482286,-0.24377163795472243
431.4500325125965,13.40346704545654,17.585283059174287,4.910344794406502,19.470597493292765,359.5813443630503,155.68224987862428,-0.391426126481305
418.4003517996714,10.859665682560944,22.133071674800757,4.962504608389229,19.306077942642524,332.0169892080647,140.6776207212957,-0.2680762998042259
391.4148551550857,9.48321605204576,29.319135646739884,0.24441538400137117,19.347804211960458,296.4947365209695,117.63678096555107,-0.07608640357672049
381.18255997235417,12.330711170189439,17.18954996160661,3.1506376287311246,19.59824919356995,381.52963779167607,178.07357091739655,-0.4708725074447144
401.96797673839893,12.47716833730986,36.236649706324755,4.59169340995615,20.003735880014997,278.571671170108,95.17850445678941,0.3581188746442663
