$S_w$ [m$^2$],$AR_w$,$\Lambda_w$ [deg],$\delta_w$ [deg],"$x_{r,w}$ [m]",convergiu
384.783459436485,10.323424242403316,38.21497292226226,2.2013162203958743,19.831807787775748,True
369.49860199511716,12.506679584984129,15.052053655979163,0.11754797394370009,20.31998961901557,True
422.0153908473277,11.252869284630854,25.639004468504524,3.6545737882428266,19.79403687871319,True
366.07935258204606,13.495650670224677,36.55381824960868,4.174954566148534,18.133602541998954,True
371.983855931239,11.450666817597128,31.34909482380913,0.14534645951083403,21.60948797146071,True
362.15647445235936,6.555122677171452,11.08186306143603,4.2945689525561574,19.884777439946905,False
364.1895375715361,11.317174063000529,31.706488420744254,4.823166233740101,21.00034188910852,True
364.7416407614515,10.984882725413872,22.482828389097513,2.331510704553239,21.45716369482834,True
422.5398586721235,12.454765076813445,28.571944517082876,4.095993509098062,19.405945673023915,True
402.634098105501,9.092760922596776,14.939568075008069,2.607069773264964,19.372424920356103,False
412.16710501522766,9.234491366255462,24.472926444690366,3.363854417407625,21.242881012130677,True
410.14760623568964,11.174167873247818,16.72270946282931,3.4521861880650997,20.6541308738432,True
358.307949355544,11.193890793138582,32.67429416554928,0.15377383714818751,20.58210893563644,True
359.893924154763,12.378235705381451,26.44332127071075,4.355408538247349,21.21187718934356,True
414.71619844303734,8.867390624920068,14.01622558997952,2.4743195761946533,20.481939246476742,False
415.5913681577923,10.711387873824535,34.036402683595114,1.3351092879022342,19.910846676460345,True
416.0148239464996,6.935589195974986,35.66451030722094,2.852834225544418,19.37542404126908,True
374.7629400827527,9.283873913895807,32.97197963725745,0.8167109101855907,18.23236661726257,True
430.8849149821124,8.450644773914382,12.19232493809151,3.74730975535885,17.899712473359287,False
403.57375097556576,10.49544831842762,28.010326234282616,2.2637672374433557,18.111445143782912,True
423.68030299098155,11.281298650037591,27.82546908388168,3.2079003902685246,19.434573962591426,True
384.12046716546985,7.726854009666825,17.40447578916535,2.6517145994352793,18.9117498688936,False
359.6872832438366,7.597541299470327,29.85789075686858,1.7186616092269769,19.814365398000575,True
356.11362047561124,9.864429305979654,28.867200996155745,4.8455320901511385,20.299964717045665,True
360.71106419667376,11.15239167513898,12.064922315076082,2.138349773453389,19.69405498679708,False
373.2838695274505,7.774893514121644,34.3252039922167,1.9483801180459401,20.981501654917402,True
404.6889193397099,12.750391376997937,26.18719462790688,3.4678139857007704,21.498081732496427,True
398.3423965392133,10.241843871177682,11.028362983324072,2.8207522369964195,20.058371427237095,False
382.8875186732076,6.879864603414408,38.40164270108791,4.783319866252796,21.077317216706803,True
427.5621971788902,6.220959826890454,23.586071650530563,3.3946290224431235,20.794020027822114,False
428.54553385228496,7.913601653076593,26.247582221245494,4.275041649647254,19.62803699250808,True
383.8748366930877,11.427616134123358,10.832932014690686,2.0689826379531238,20.017867455072356,False
419.69433098774647,9.9263627842065,17.850317847326373,3.119688087337739,20.155459992892837,True
390.4555269434611,12.690937147133258,19.16926177371748,3.2920533287192653,20.461737024723746,True
427.18870925385534,6.616185539593206,30.433036950811573,4.918910719629437,19.965432974480322,True
367.37997809771196,6.82513312982946,29.000396118711926,4.242488158294473,20.53580157238636,False
424.2998588012252,13.394949630720767,32.88250566853607,1.9205247111962613,19.71817873454238,True
433.2659164446556,9.118700106797313,22.55844112637601,0.36846158508568533,21.47879247703221,True
377.9731464465091,6.087948938642592,15.358983419137752,4.100007534998451,21.559007265699243,False
380.99493712070233,10.139490068922864,22.797602915945724,3.3526288151226824,18.45833443609571,True
382.4135511079389,9.772275180168897,27.00169121374112,3.901433963967693,19.543650579377974,True
389.7790318796632,9.341768945998602,37.279977878163734,3.7360982327008574,18.292319111053043,True
384.3407285943504,6.6317242620732095,14.787962762969151,2.1247211303303812,19.388385853974903,False
374.4531492994212,6.794968124143084,10.448095422194022,2.525113390031798,18.926516994498186,False
428.8998304051761,11.351914861650606,17.025579288985604,1.8131340694617233,19.15503775143017,True
391.55509451443817,13.675134320204105,25.380701526173972,1.2498403980166353,21.430764688463128,True
417.85852206016625,6.654660202413135,10.619975834178307,4.5255057581843,21.089771912799534,False
381.9319328398224,10.653042218185485,24.73669472838799,1.0094728927956593,20.88439731313126,True
391.1704207355493,6.715073901995095,14.805247313709138,3.539202846991863,21.33966877337165,False
397.94843830138666,10.226708837871048,20.86147422572956,4.130255934431737,20.75686893846367,True
407.78412648683354,11.759018752412356,21.876819668501753,1.609484810701531,19.680718052120966,True
392.59566829448835,9.42467853963424,18.09265881813164,3.498391187501963,19.87204571125574,False
384.472904417536,6.666169351314953,21.633346125119285,0.108465891240746,19.74998282093638,False
398.12895234753046,6.033343389321468,15.408969061236595,3.5708975848306346,18.371484511248333,False
355.7865277602315,13.81070886015757,37.66273003737986,0.3823237856090672,18.8298957177116,True
394.43461075534765,7.713068673858425,10.809078663822289,1.8057217964105756,17.824438842873423,False
386.0276044331881,6.382636500246646,16.370278714484225,1.6452684139501683,19.07283443056111,False
433.6251473208117,11.116843250566582,27.280529625045492,3.339547757125825,19.132900182160697,True
374.8939729539178,11.879996625793805,26.29219119087456,4.763167059272129,19.556317176849817,True
363.4139728957041,11.909348678723626,12.993895347644361,2.4904610294464877,21.193984446307518,False
406.0413032920703,7.183535301404326,25.83496594995342,3.038382094808279,18.025177987344357,True
365.1927015188238,8.061002979237795,23.538037436734427,1.910272239101387,18.96902521623635,False
417.6698154037782,9.0546750156931,37.01454424426444,4.705059235439401,21.42234748193288,True
394.94064103922494,13.696883378348474,39.71170412650858,0.027583678401712594,20.59617917830871,True
415.0232655071269,9.362557037226532,25.242049222725083,0.8555907204748808,21.103030754190108,True
429.18538413931196,6.957079746573381,28.45989237834103,0.3293534525338383,21.327143756776838,True
367.95585582270894,12.254789658986063,25.733625972502676,1.0553422433576878,20.97539105144673,True
371.3803623835576,10.932904383662969,24.51879602632271,2.792121112388302,21.741727989070178,True
432.6772769632373,11.969656802489432,32.385934049091446,2.2361026070094043,18.181837436642866,True
368.07427840013924,7.171668418348791,28.44855047539744,2.8284965284840786,19.42025834178206,True
379.6463084669671,10.027937684128013,17.44333285706268,4.859765060168863,21.46555024893361,False
397.04949773558235,8.575859974567354,19.121029500793107,2.0242139297312174,18.71720724086444,False
378.9050242299497,9.024956658494066,27.69669618728693,1.7757650410437371,21.39142719562373,True
399.67515682574805,10.77682147943803,11.460735556769475,3.0659408297199455,19.326133764156786,False
400.0228348660005,6.077457696480874,35.091619499558476,1.8590365832002869,20.490228623822794,True
